2 !No of header lines including this one
YOUNG	OLD1	OLD2	
3 348 !number of soils, number of bands
1	2	3	!soilcode
0.062139102	0.0980311927	0.086575917	
0.0626057906667	0.0986358669833	0.0871371519667	
0.063080713	0.09922518695	0.0876898183	
0.0635522493333	0.0997884194167	0.0882267057333	
0.063995405	0.10031652295	0.0887350937	
0.0644743086667	0.100859442783	0.0892558714667	
0.0649524263333	0.101383464367	0.0897582477333	
0.065378961	0.10186168935	0.0902155591	
0.0658197723333	0.102312491417	0.0906549786333	
0.0662809843333	0.102736693767	0.0910747746333	
0.066731648	0.1031006185	0.0914420082	
0.0671827773333	0.103409729717	0.0917671242333	
0.0676643353333	0.103657539617	0.0920494237333	
0.0681547943333	0.103815115667	0.0922630045333	
0.0686382613333	0.103874224917	0.0924037377333	
0.0690981703333	0.103820260617	0.0924539901333	
0.069560758	0.10365089705	0.0924158545	
0.0700269786667	0.103362720633	0.0922910606667	
0.0705209453333	0.103000983867	0.0921193617333	
0.0710139226667	0.102549956383	0.0918829357667	
0.0714929756667	0.102020528983	0.0915872983667	
0.0719664636667	0.101412916583	0.0912362657667	
0.0724369743333	0.100727657817	0.0908279557333	
0.0729201093333	0.0999836109167	0.0903746439333	
0.0733967996667	0.0991650936833	0.0898660931667	
0.0738731306667	0.0982910319833	0.0893220151667	
0.0743444303333	0.0973640562167	0.0887406630333	
0.0748095756667	0.0963907846333	0.0881228620667	
0.075272113	0.0953988063	0.0874933561	
0.075736169	0.09439224855	0.0868571432	
0.076223961	0.09338069285	0.0862246423	
0.076707559	0.09235962065	0.0855839335	
0.077159823	0.09134094645	0.0849415864	
0.0775809733333	0.0903361126167	0.0843068908333	
0.078017811	0.0893637719	0.0837017451	
0.0784709973333	0.0884514497167	0.0831447701333	
0.0789504643333	0.0876287703667	0.0826605670333	
0.0794391393333	0.0868758414167	0.0822299849333	
0.0799329246667	0.0861908813833	0.0818523952667	
0.0804166176667	0.0855660333833	0.0815174136667	
0.08089258	0.0849899521	0.0812173737	
0.081397192	0.0844744756	0.0809683769	
0.08191384	0.0840164174	0.080764984	
0.0824229526667	0.0836062156333	0.0805969603667	
0.082902221	0.0832213683	0.0804373542	
0.0833805553333	0.0828817312167	0.0803091603333	
0.0838681073333	0.0825964310667	0.0802245794333	
0.0843557006667	0.0823433559333	0.0801649253667	
0.0848301616667	0.0821149579833	0.0801194960667	
0.085284787	0.0819078595	0.0800823518	
0.085701109	0.08171625965	0.0800486324	
0.086100301	0.0815456842	0.0800254336	
0.0865196996667	0.0814090634833	0.0800296242667	
0.0869618566667	0.0813163767333	0.0800681996667	
0.087399896	0.08125379845	0.0801270184	
0.0878428283333	0.0812089033167	0.0802020887333	
0.0882781816667	0.0811600749833	0.0802754875667	
0.088721262	0.08112214355	0.0803593744	
0.0891623933333	0.0810713918667	0.0804379844333	
0.089616016	0.08100212535	0.0805090449	
0.0900588096667	0.0809059820833	0.0805586011667	
0.0904994223333	0.0807859095667	0.0805939796333	
0.0909257026667	0.0806231063833	0.0805988189667	
0.0913705106667	0.0804362871833	0.0805964019667	
0.091835936	0.080232487	0.0805934864	
0.0922955356667	0.0799962272333	0.0805697558667	
0.092737962	0.0797195108	0.0805148931	
0.0931878556667	0.0794137772333	0.0804431345667	
0.0936327283333	0.0790694848667	0.0803432767333	
0.0940911976667	0.0787046251333	0.0802328422667	
0.094606906	0.07835177845	0.0801456549	
0.09510708	0.0779905723	0.0800541728	
0.0955920343333	0.0776269523167	0.0799584855333	
0.0961053013333	0.0772780213667	0.0798792168333	
0.096629044	0.07694641775	0.0798158871	
0.0971481803333	0.0766274776667	0.0797600837333	
0.097636511	0.0763062581	0.0796949287	
0.0981327043333	0.0760243659667	0.0796557519333	
0.0986331203333	0.0757787900167	0.0796403819333	
0.0991407413333	0.0755799096667	0.0796602471333	
0.0996476746667	0.0754217184333	0.0797066855667	
0.100178183333	0.0753201731167	0.0797957796333	
0.100712941667	0.0752704716333	0.0799184575667	
0.101230889	0.0752607221	0.0800600145	
0.101760732	0.0752850482	0.0802243057	
0.102301698333	0.0753430908667	0.0804144850333	
0.102815165333	0.0754037095667	0.0805987469333	
0.10332253	0.0754727299	0.0807866276	
0.103847872667	0.0755582044833	0.0809943276667	
0.104352915	0.0756356759	0.0811968291	
0.104824106333	0.0756861143167	0.0813692248333	
0.105288327	0.07570536385	0.0815174283	
0.105729424	0.07567723265	0.0816312439	
0.106137232667	0.0755917331333	0.0816997295667	
0.106519892667	0.0754529949333	0.0817327184667	
0.106907765667	0.0752792989833	0.0817515385667	
0.107294365333	0.0750521269167	0.0817410770333	
0.107647604	0.07475134615	0.0816764693	
0.107980071	0.0744031314	0.0815802173	
0.108298669333	0.0740157657667	0.0814593299333	
0.108610011667	0.0735894482833	0.0813158574667	
0.108895123	0.0731236931	0.0811432386	
0.109170035333	0.0726305609167	0.0809529148333	
0.109445370667	0.0721433774333	0.0807727302667	
0.109708704333	0.0716625582167	0.0805947355333	
0.109987143	0.07120751765	0.0804364875	
0.110281672667	0.0707860198333	0.0803041503667	
0.110582393333	0.0704010051667	0.0801938955333	
0.110868775667	0.0700389163833	0.0800893279667	
0.111187005667	0.0697144612333	0.0800138893667	
0.111531883333	0.0694324748667	0.0799696298333	
0.111896476	0.0691860944	0.0799523789	
0.112289263667	0.0689684328333	0.0799630617667	
0.11270729	0.0687641412	0.0799896	
0.113129753667	0.0685574726333	0.0800155073667	
0.113523287333	0.0683204261167	0.0800126001333	
0.113913258	0.06807110095	0.0800034468	
0.114294750333	0.0677981699167	0.0799804034333	
0.114671568333	0.0674916043167	0.0799363196333	
0.115018008333	0.0671527637167	0.0798639274333	
0.115332987667	0.0667972932833	0.0797746165667	
0.115642700667	0.0664463361333	0.0796876930667	
0.115937522	0.0661023196	0.0795993937	
0.116227260333	0.0657762167167	0.0795214898333	
0.116519212333	0.0654793540167	0.0794626519333	
0.116824688	0.06522594175	0.0794343526	
0.11711844	0.06500412005	0.0794196437	
0.117433764333	0.0648357105667	0.0794414225333	
0.117785973667	0.0647331197333	0.0795107060667	
0.118179773667	0.0646961855333	0.0796307205667	
0.118602697	0.0647111528	0.0797904322	
0.119059045333	0.0647738848667	0.0799886463333	
0.119577974333	0.0649020881167	0.0802450067333	
0.120129146333	0.0650681128667	0.0805312775333	
0.120716577667	0.0652731633833	0.0808510645667	
0.121343210667	0.0655250198333	0.0812100378667	
0.12204058	0.06583374905	0.0816202415	
0.122807785	0.06619975855	0.0820827766	
0.123641628	0.06663334875	0.0826025159	
0.124587349667	0.0671583518333	0.0832043048667	
0.125625681	0.06777149995	0.0838745649	
0.126737417667	0.0684903388833	0.0846153726667	
0.127918554	0.0693449322	0.0854401666	
0.129152284667	0.0703396281333	0.0863408368667	
0.130437462333	0.0715220760167	0.0873439428333	
0.131780659333	0.0729448493667	0.0884853871333	
0.133147423333	0.0746259993167	0.0897652495333	
0.134526681667	0.0766111382833	0.0912150134667	
0.135885083667	0.0789335052833	0.0928545167667	
0.137212454	0.0816290146	0.0947105151	
0.138521609667	0.0847400377833	0.0968253278667	
0.139771064	0.08827491245	0.0992070545	
0.140982646	0.0922684009	0.1019011476	
0.142150509333	0.0967039132167	0.104906406733	
0.143277029667	0.101561953833	0.108227566567	
0.144367106667	0.106819747883	0.111866059467	
0.145409185667	0.112425416383	0.115788672967	
0.146434196333	0.118335507367	0.119983157833	
0.147441629333	0.124493464917	0.124413461633	
0.148406888	0.13083274425	0.1290289143	
0.149320611667	0.137261358433	0.133762924467	
0.150187992333	0.143700102117	0.138556613533	
0.151036972667	0.150139511283	0.143403461567	
0.151860398333	0.156535322067	0.148265276133	
0.152664646	0.1628453222	0.1531078173	
0.153451984333	0.169054625517	0.157916626233	
0.154205101333	0.175150055517	0.162669447433	
0.154936556333	0.181132565717	0.167364737933	
0.155679577333	0.187033466417	0.172031475833	
0.156410897	0.1928385069	0.1766515189	
0.15712765	0.1985411465	0.181215224	
0.157836472667	0.204155067033	0.185732129267	
0.158536037333	0.209692362317	0.190211233833	
0.159244669667	0.215187861583	0.194679326367	
0.159933282667	0.220599361983	0.199096013167	
0.160627043	0.2259359784	0.2034771944	
0.161317952667	0.231201355783	0.207820545867	
0.161975839333	0.236356570517	0.212088891533	
0.162600228	0.24136185355	0.2162531289	
0.163232179333	0.246266916667	0.220358326633	
0.163873947	0.25106927565	0.2243989544	
0.164511150667	0.255744456583	0.228351999367	
0.165165429333	0.260292586017	0.232221446933	
0.165821212333	0.264695922217	0.235989662633	
0.166465529	0.26894357205	0.2396409645	
0.167094732	0.2730114347	0.2431539233	
0.167712194	0.2769201348	0.2465450615	
0.168326062333	0.280664535717	0.249809105933	
0.168955618333	0.284247252717	0.252948363333	
0.169584254333	0.287657138167	0.255951694733	
0.170208176	0.29089777305	0.2588177041	
0.170797856333	0.293923847867	0.261502811533	
0.171369850667	0.296742699483	0.264018392267	
0.171943907667	0.299399426683	0.266401778967	
0.172496595667	0.301858494533	0.268618610567	
0.17303503	0.30414296795	0.2706888908	
0.173571385667	0.306248725283	0.272612104567	
0.174125991333	0.308226792867	0.274431088233	
0.174676258333	0.310072975167	0.276136639433	
0.175234577667	0.311804746733	0.277745356767	
0.17580788	0.31343345555	0.2792678228	
0.176372013667	0.314943166633	0.280686854967	
0.176951559667	0.316367547833	0.282032855967	
0.17752902	0.3176841354	0.2832843239	
0.178118524667	0.318929791583	0.284475589767	
0.178729592333	0.320113406417	0.285614825133	
0.179331053333	0.321186508017	0.286657385733	
0.179898441	0.32213690255	0.2875907916	
0.180445792	0.32298300035	0.2884306633	
0.180967411333	0.323704597817	0.289160568933	
0.181504397	0.3243674149	0.289842584	
0.182040190667	0.324964205433	0.290467174667	
0.182543665333	0.325458848667	0.290998581933	
0.183047866	0.3259110516	0.2914912466	
0.183555812667	0.326310007433	0.291939086667	
0.184070194	0.32668841995	0.2923683825	
0.184589706667	0.327058008833	0.292786483367	
0.185111961	0.3274049011	0.2931823666	
0.185624238333	0.327708697517	0.293540940633	
0.186141988	0.3280111385	0.2938954637	
0.186674917667	0.328322365883	0.294257493267	
0.187201591333	0.328607106617	0.294596440533	
0.187713444	0.3288732101	0.2949161193	
0.188198000667	0.329102990433	0.295199591267	
0.188672849333	0.329309674767	0.295459218433	
0.189142703667	0.329499719633	0.295704508667	
0.189616118	0.3296955506	0.2959539193	
0.190084743	0.32987563875	0.2961875272	
0.190565517	0.33004996965	0.2964200058	
0.191044767	0.33021743845	0.2966455945	
0.191521761667	0.330391563283	0.296872657267	
0.191992918667	0.330547835433	0.297082636667	
0.192456213667	0.330686338333	0.297276372767	
0.192903822333	0.330787709517	0.297437355633	
0.193351124	0.33087990785	0.2975901849	
0.193776972	0.3309550275	0.2977254537	
0.194197033	0.33103563745	0.2978631227	
0.194614372	0.33112639495	0.2980028755	
0.195025528	0.33120681205	0.2981348786	
0.195415117	0.331254171	0.2982379014	
0.195792832	0.33129780035	0.2983342187	
0.196174177	0.3313491038	0.2984355749	
0.196598739667	0.331468665733	0.298599263767	
0.197011884	0.3315728571	0.2987501276	
0.197408613667	0.331671642383	0.298891692967	
0.197814672667	0.331773152233	0.299038934067	
0.198243993333	0.331899674667	0.299212362933	
0.198686912333	0.332067838467	0.299419121233	
0.199139388	0.33225769125	0.2996431685	
0.199548851667	0.332382948633	0.299807239267	
0.199941227333	0.332497452167	0.299959854233	
0.200325835667	0.332602973233	0.300105199667	
0.200738864667	0.332753659183	0.300291701667	
0.201136910333	0.332890289367	0.300462839333	
0.201516772667	0.332994854933	0.300603652467	
0.201867211333	0.333067937867	0.300712228633	
0.202189019667	0.333109036333	0.300792085667	
0.202512952333	0.333154831717	0.300876605033	
0.202849209333	0.333224771417	0.300980105833	
0.203211949333	0.333348290267	0.301129405533	
0.203559184	0.3334646344	0.301270415	
0.203871289667	0.333523953683	0.301359723967	
0.204165674667	0.333558226183	0.301425668867	
0.204478165333	0.333610740067	0.301511036333	
0.204805158333	0.333699264667	0.301626589933	
0.205142523333	0.333819136667	0.301768410733	
0.205474928667	0.333932709833	0.301905049167	
0.205799844333	0.334032522417	0.302031303333	
0.20616132	0.33416948325	0.3021950694	
0.206553382	0.33433819015	0.3023901125	
0.206939214	0.33449922735	0.3025758381	
0.207303302667	0.334625384333	0.302732562567	
0.207650865333	0.334747559717	0.302880808433	
0.207988338	0.3348863733	0.3030349242	
0.208307295333	0.334992244117	0.303162120833	
